Ligand,Binding Affinity,rmsd/ub, rmsd/lb
442219_uff_e=520.09_out,-5.8,24.6,22.653
442219_uff_e=520.09_out,-5.7,2.392,1.681
442219_uff_e=520.09_out,-5.7,24.69,22.981
442219_uff_e=520.09_out,-5.6,21.905,19.435
442219_uff_e=520.09_out,-5.6,24.706,23.102
442219_uff_e=520.09_out,-5.5,22.288,19.534
442219_uff_e=520.09_out,-5.4,23.268,20.3
442220_uff_e=639.10_out,-6.0,0.0,0.0
442220_uff_e=639.10_out,-5.9,12.178,9.966
442220_uff_e=639.10_out,-5.9,9.109,5.783
442220_uff_e=639.10_out,-5.8,16.528,13.632
442220_uff_e=639.10_out,-5.8,5.678,1.459
442220_uff_e=639.10_out,-5.7,11.786,8.692
442220_uff_e=639.10_out,-5.7,9.086,7.086
442220_uff_e=639.10_out,-5.6,4.438,2.24
442220_uff_e=639.10_out,-5.5,5.001,3.066
442233_uff_e=1188.39_out,-6.3,0.0,0.0
442233_uff_e=1188.39_out,-6.2,26.866,21.984
442233_uff_e=1188.39_out,-6.2,7.804,2.975
442233_uff_e=1188.39_out,-6.1,26.477,22.521
442233_uff_e=1188.39_out,-6.0,26.623,22.37
442233_uff_e=1188.39_out,-6.0,26.481,22.254
442233_uff_e=1188.39_out,-5.9,26.32,22.809
442233_uff_e=1188.39_out,-5.9,7.962,3.473
442233_uff_e=1188.39_out,-5.9,26.48,22.795
442236_uff_e=754.56_out,-6.6,0.0,0.0
442236_uff_e=754.56_out,-6.3,18.516,16.996
442236_uff_e=754.56_out,-6.2,30.207,27.862
442236_uff_e=754.56_out,-6.2,16.033,13.201
442236_uff_e=754.56_out,-6.2,18.029,16.472
442236_uff_e=754.56_out,-6.1,16.966,12.42
442236_uff_e=754.56_out,-5.9,14.432,11.864
442236_uff_e=754.56_out,-5.8,35.012,30.566
442236_uff_e=754.56_out,-5.8,30.426,28.29
442237_uff_e=319.14_out,-5.2,0.0,0.0
442237_uff_e=319.14_out,-4.9,22.631,19.545
442237_uff_e=319.14_out,-4.9,3.386,1.583
442237_uff_e=319.14_out,-4.9,23.131,20.431
442237_uff_e=319.14_out,-4.9,22.867,20.243
442237_uff_e=319.14_out,-4.9,21.407,19.31
442237_uff_e=319.14_out,-4.8,24.571,22.879
442237_uff_e=319.14_out,-4.8,22.834,21.112
442237_uff_e=319.14_out,-4.8,22.984,20.849
442240_uff_e=381.28_out,-6.4,0.0,0.0
442240_uff_e=381.28_out,-6.4,24.573,22.586
442240_uff_e=381.28_out,-6.2,1.978,1.758
442240_uff_e=381.28_out,-6.2,23.499,22.512
442240_uff_e=381.28_out,-6.1,10.634,8.367
442240_uff_e=381.28_out,-6.1,4.691,2.588
442240_uff_e=381.28_out,-6.0,24.851,22.654
442240_uff_e=381.28_out,-6.0,3.592,1.962
442240_uff_e=381.28_out,-5.9,23.51,21.665
442241_uff_e=716.83_out,-6.3,0.0,0.0
442241_uff_e=716.83_out,-6.3,2.267,1.284
442241_uff_e=716.83_out,-6.3,5.015,1.901
442241_uff_e=716.83_out,-6.1,5.296,2.497
442241_uff_e=716.83_out,-5.9,4.962,2.274
442241_uff_e=716.83_out,-5.9,12.323,8.495
442241_uff_e=716.83_out,-5.9,10.584,7.631
442241_uff_e=716.83_out,-5.8,25.205,22.272
442241_uff_e=716.83_out,-5.8,12.665,9.167
442242_uff_e=709.52_out,-6.5,0.0,0.0
442242_uff_e=709.52_out,-6.3,23.515,21.529
442242_uff_e=709.52_out,-6.1,24.431,22.09
442242_uff_e=709.52_out,-6.1,4.748,2.496
442242_uff_e=709.52_out,-6.0,24.699,22.17
442242_uff_e=709.52_out,-5.9,24.102,21.993
442242_uff_e=709.52_out,-5.9,8.222,5.261
442242_uff_e=709.52_out,-5.9,25.77,23.286
442242_uff_e=709.52_out,-5.8,24.3,22.393
442243_uff_e=557.59_out,-6.4,0.0,0.0
442243_uff_e=557.59_out,-6.1,23.265,21.986
442243_uff_e=557.59_out,-6.0,23.434,22.131
442243_uff_e=557.59_out,-6.0,22.444,20.707
442243_uff_e=557.59_out,-5.8,23.165,21.51
442243_uff_e=557.59_out,-5.8,7.136,2.843
442243_uff_e=557.59_out,-5.8,24.195,22.747
442243_uff_e=557.59_out,-5.7,23.221,20.923
442243_uff_e=557.59_out,-5.7,24.812,23.347
442244_uff_e=485.62_out,-7.1,0.0,0.0
442244_uff_e=485.62_out,-6.4,3.252,1.577
442244_uff_e=485.62_out,-6.4,23.912,21.675
442244_uff_e=485.62_out,-6.4,5.659,2.157
442244_uff_e=485.62_out,-5.9,25.123,23.307
442244_uff_e=485.62_out,-5.9,4.405,1.941
442244_uff_e=485.62_out,-5.7,5.229,1.866
442244_uff_e=485.62_out,-5.7,10.348,6.901
442244_uff_e=485.62_out,-5.6,24.433,22.432
442246_uff_e=740.31_out,-6.3,0.0,0.0
442246_uff_e=740.31_out,-5.7,12.582,9.528
442246_uff_e=740.31_out,-5.6,25.809,23.616
442246_uff_e=740.31_out,-5.5,5.862,1.803
442246_uff_e=740.31_out,-5.4,13.812,10.334
442246_uff_e=740.31_out,-5.4,26.189,23.887
442246_uff_e=740.31_out,-5.4,38.21,34.463
442246_uff_e=740.31_out,-5.3,26.098,24.153
442246_uff_e=740.31_out,-5.2,12.266,9.712
442247_uff_e=590.67_out,-7.0,0.0,0.0
442247_uff_e=590.67_out,-6.9,24.744,23.024
442247_uff_e=590.67_out,-6.8,7.767,2.049
442247_uff_e=590.67_out,-6.8,24.045,23.15
442247_uff_e=590.67_out,-6.6,24.814,23.658
442247_uff_e=590.67_out,-6.6,7.336,1.778
442247_uff_e=590.67_out,-6.4,25.133,23.176
442247_uff_e=590.67_out,-6.3,7.578,1.866
442247_uff_e=590.67_out,-6.3,2.282,1.664
442248_uff_e=1837.22_out,-6.1,0.0,0.0
442248_uff_e=1837.22_out,-6.0,5.21,1.779
442248_uff_e=1837.22_out,-5.8,25.832,22.519
442248_uff_e=1837.22_out,-5.7,3.549,2.223
442248_uff_e=1837.22_out,-5.7,25.836,23.327
442248_uff_e=1837.22_out,-5.6,26.679,23.333
442248_uff_e=1837.22_out,-5.6,25.034,22.345
442248_uff_e=1837.22_out,-5.6,5.119,1.626
442248_uff_e=1837.22_out,-5.5,6.619,2.324
442249_uff_e=569.15_out,-6.7,0.0,0.0
442249_uff_e=569.15_out,-6.5,13.971,9.19
442249_uff_e=569.15_out,-6.3,8.118,3.392
442249_uff_e=569.15_out,-6.3,2.353,1.481
442249_uff_e=569.15_out,-6.3,12.595,7.694
442249_uff_e=569.15_out,-6.3,14.493,10.404
442249_uff_e=569.15_out,-6.2,17.49,12.386
442249_uff_e=569.15_out,-6.2,15.356,11.994
442249_uff_e=569.15_out,-6.2,26.273,22.409
442250_uff_e=1827.09_out,-5.8,0.0,0.0
442250_uff_e=1827.09_out,-5.8,26.13,22.976
442250_uff_e=1827.09_out,-5.6,25.572,23.29
442250_uff_e=1827.09_out,-5.5,6.206,2.066
442250_uff_e=1827.09_out,-5.5,24.801,22.431
442250_uff_e=1827.09_out,-5.5,5.775,2.022
442250_uff_e=1827.09_out,-5.3,12.741,8.98
442250_uff_e=1827.09_out,-5.3,4.136,1.855
442250_uff_e=1827.09_out,-5.3,5.044,1.816
442254_uff_e=373.91_out,-6.2,0.0,0.0
442254_uff_e=373.91_out,-6.1,5.174,2.078
442254_uff_e=373.91_out,-6.1,13.233,11.518
442254_uff_e=373.91_out,-6.0,24.219,22.345
442254_uff_e=373.91_out,-5.9,4.779,2.018
442254_uff_e=373.91_out,-5.9,11.511,9.835
442254_uff_e=373.91_out,-5.8,5.401,1.456
442254_uff_e=373.91_out,-5.8,24.082,22.094
442254_uff_e=373.91_out,-5.8,1.611,1.443
442255_uff_e=321.41_out,-6.0,0.0,0.0
442255_uff_e=321.41_out,-6.0,23.295,21.835
442255_uff_e=321.41_out,-6.0,19.651,17.858
442255_uff_e=321.41_out,-5.9,23.181,20.653
442255_uff_e=321.41_out,-5.9,24.031,22.196
442255_uff_e=321.41_out,-5.9,19.453,17.613
442255_uff_e=321.41_out,-5.8,19.435,17.649
442255_uff_e=321.41_out,-5.7,24.183,22.399
442255_uff_e=321.41_out,-5.7,7.584,2.264
442256_uff_e=485.90_out,-6.6,0.0,0.0
442256_uff_e=485.90_out,-6.4,4.088,1.63
442256_uff_e=485.90_out,-5.9,3.939,1.947
442256_uff_e=485.90_out,-5.9,24.509,22.453
442256_uff_e=485.90_out,-5.8,25.438,23.986
442256_uff_e=485.90_out,-5.8,23.417,21.576
442256_uff_e=485.90_out,-5.8,21.326,20.509
442256_uff_e=485.90_out,-5.8,4.784,1.688
442256_uff_e=485.90_out,-5.8,5.226,2.13
442258_uff_e=477.90_out,-6.2,0.0,0.0
442258_uff_e=477.90_out,-6.2,4.616,2.522
442258_uff_e=477.90_out,-6.1,20.98,18.597
442258_uff_e=477.90_out,-6.1,17.396,14.998
442258_uff_e=477.90_out,-6.1,25.639,23.437
442258_uff_e=477.90_out,-6.0,4.814,2.427
442258_uff_e=477.90_out,-6.0,22.999,22.077
442258_uff_e=477.90_out,-6.0,5.965,3.672
442258_uff_e=477.90_out,-5.9,5.003,2.307
442260_uff_e=507.50_out,-6.9,0.0,0.0
442260_uff_e=507.50_out,-6.9,22.264,17.401
442260_uff_e=507.50_out,-6.9,24.849,22.697
442260_uff_e=507.50_out,-6.9,2.636,1.695
442260_uff_e=507.50_out,-6.9,4.166,2.429
442260_uff_e=507.50_out,-6.8,25.015,21.683
442260_uff_e=507.50_out,-6.8,9.806,4.083
442260_uff_e=507.50_out,-6.8,23.49,19.352
442260_uff_e=507.50_out,-6.8,24.798,21.26
442261_uff_e=431.57_out,-6.7,0.0,0.0
442261_uff_e=431.57_out,-6.6,26.138,24.282
442261_uff_e=431.57_out,-6.6,24.559,23.05
442261_uff_e=431.57_out,-6.6,4.162,1.96
442261_uff_e=431.57_out,-6.5,23.88,22.852
442261_uff_e=431.57_out,-6.2,24.197,22.514
442261_uff_e=431.57_out,-6.0,24.002,22.655
442261_uff_e=431.57_out,-6.0,4.831,2.735
442261_uff_e=431.57_out,-6.0,5.671,3.713
442262_uff_e=638.34_out,-6.9,0.0,0.0
442262_uff_e=638.34_out,-5.8,23.349,21.345
442262_uff_e=638.34_out,-5.7,13.176,9.85
442262_uff_e=638.34_out,-5.6,4.274,2.642
442262_uff_e=638.34_out,-5.5,12.355,9.477
442262_uff_e=638.34_out,-5.5,23.113,21.575
442262_uff_e=638.34_out,-5.5,3.541,2.309
442262_uff_e=638.34_out,-5.4,16.438,14.233
442262_uff_e=638.34_out,-5.4,13.309,10.537
442263_uff_e=490.55_out,-5.9,0.0,0.0
442263_uff_e=490.55_out,-5.9,2.745,1.998
442263_uff_e=490.55_out,-5.6,16.155,11.703
442263_uff_e=490.55_out,-5.5,14.336,11.655
442263_uff_e=490.55_out,-5.5,23.247,20.917
442263_uff_e=490.55_out,-5.5,5.404,3.439
442263_uff_e=490.55_out,-5.4,14.719,11.795
442263_uff_e=490.55_out,-5.4,23.33,20.977
442263_uff_e=490.55_out,-5.4,32.795,30.136
442265_uff_e=621.93_out,-6.7,0.0,0.0
442265_uff_e=621.93_out,-6.5,5.809,1.884
442265_uff_e=621.93_out,-6.0,4.776,1.994
442265_uff_e=621.93_out,-5.9,2.458,1.645
442265_uff_e=621.93_out,-5.8,4.458,1.646
442265_uff_e=621.93_out,-5.8,23.913,22.28
442265_uff_e=621.93_out,-5.7,5.38,2.568
442265_uff_e=621.93_out,-5.6,5.314,2.365
442265_uff_e=621.93_out,-5.5,26.391,25.194
442266_uff_e=429.81_out,-6.5,0.0,0.0
442266_uff_e=429.81_out,-6.3,5.806,1.609
442266_uff_e=429.81_out,-6.1,23.932,21.826
442266_uff_e=429.81_out,-6.1,11.97,10.177
442266_uff_e=429.81_out,-6.0,4.491,2.141
442266_uff_e=429.81_out,-5.8,12.77,10.77
442266_uff_e=429.81_out,-5.8,4.493,1.123
442266_uff_e=429.81_out,-5.8,19.14,17.565
442266_uff_e=429.81_out,-5.7,5.194,2.463
442270_uff_e=518.96_out,-6.2,0.0,0.0
442270_uff_e=518.96_out,-6.2,5.045,1.889
442270_uff_e=518.96_out,-6.0,25.329,23.229
442270_uff_e=518.96_out,-6.0,4.69,2.089
442270_uff_e=518.96_out,-6.0,13.504,10.461
442270_uff_e=518.96_out,-6.0,5.369,2.548
442270_uff_e=518.96_out,-5.9,3.773,2.038
442270_uff_e=518.96_out,-5.7,12.747,10.71
442270_uff_e=518.96_out,-5.7,15.065,12.042
442272_uff_e=532.90_out,-6.6,0.0,0.0
442272_uff_e=532.90_out,-6.6,5.765,1.927
442272_uff_e=532.90_out,-6.4,4.878,2.237
442272_uff_e=532.90_out,-6.1,5.761,1.985
442272_uff_e=532.90_out,-6.1,4.22,2.063
442272_uff_e=532.90_out,-5.9,4.345,2.41
442272_uff_e=532.90_out,-5.6,4.539,2.575
442272_uff_e=532.90_out,-5.5,12.701,9.498
442272_uff_e=532.90_out,-5.5,4.387,2.679
442276_uff_e=3452.78_out,-5.8,0.0,0.0
442276_uff_e=3452.78_out,-5.8,4.715,1.735
442276_uff_e=3452.78_out,-5.6,4.166,2.259
442276_uff_e=3452.78_out,-5.5,20.879,18.682
442276_uff_e=3452.78_out,-5.5,8.419,6.261
442276_uff_e=3452.78_out,-5.5,5.04,2.314
442276_uff_e=3452.78_out,-5.3,11.67,9.15
442276_uff_e=3452.78_out,-5.2,21.877,19.055
442276_uff_e=3452.78_out,-5.2,15.411,13.578
442277_uff_e=188.62_out,-6.3,0.0,0.0
442277_uff_e=188.62_out,-6.1,23.123,21.403
442277_uff_e=188.62_out,-6.1,23.06,21.928
442277_uff_e=188.62_out,-6.0,27.268,23.505
442277_uff_e=188.62_out,-5.9,23.364,21.935
442277_uff_e=188.62_out,-5.9,23.919,22.324
442277_uff_e=188.62_out,-5.9,23.259,22.586
442277_uff_e=188.62_out,-5.9,25.348,22.912
442277_uff_e=188.62_out,-5.8,23.566,22.429
442278_uff_e=3296.93_out,-6.7,0.0,0.0
442278_uff_e=3296.93_out,-6.2,3.602,2.013
442278_uff_e=3296.93_out,-6.0,24.636,22.152
442278_uff_e=3296.93_out,-5.9,12.223,9.69
442278_uff_e=3296.93_out,-5.8,25.778,23.35
442278_uff_e=3296.93_out,-5.7,4.925,1.831
442278_uff_e=3296.93_out,-5.7,23.334,21.493
442278_uff_e=3296.93_out,-5.7,10.746,8.579
442278_uff_e=3296.93_out,-5.6,11.41,8.576
442279_uff_e=452.89_out,-6.5,0.0,0.0
442279_uff_e=452.89_out,-6.4,4.449,2.787
442279_uff_e=452.89_out,-6.2,5.142,2.359
442279_uff_e=452.89_out,-6.1,13.051,11.328
442279_uff_e=452.89_out,-6.1,25.266,22.831
442279_uff_e=452.89_out,-6.0,26.06,23.62
442279_uff_e=452.89_out,-5.9,24.86,22.845
442279_uff_e=452.89_out,-5.8,21.601,20.456
442279_uff_e=452.89_out,-5.8,21.025,19.481
442281_uff_e=1319.89_out,-7.8,0.0,0.0
442281_uff_e=1319.89_out,-7.7,4.344,1.863
442281_uff_e=1319.89_out,-7.6,7.764,3.795
442281_uff_e=1319.89_out,-7.6,26.081,23.089
442281_uff_e=1319.89_out,-7.5,10.359,7.5
442281_uff_e=1319.89_out,-7.5,25.901,23.025
442281_uff_e=1319.89_out,-7.5,9.083,4.087
442281_uff_e=1319.89_out,-7.4,12.014,7.811
442281_uff_e=1319.89_out,-7.4,3.781,2.16
442282_uff_e=3352.65_out,-6.8,0.0,0.0
442282_uff_e=3352.65_out,-6.6,1.831,1.495
442282_uff_e=3352.65_out,-6.6,23.872,21.901
442282_uff_e=3352.65_out,-6.5,11.996,9.759
442282_uff_e=3352.65_out,-6.4,3.654,1.571
442282_uff_e=3352.65_out,-6.2,3.54,1.525
442282_uff_e=3352.65_out,-6.2,12.241,10.384
442282_uff_e=3352.65_out,-6.1,11.142,8.365
442282_uff_e=3352.65_out,-6.1,10.274,8.417
442284_uff_e=591.00_out,-6.9,0.0,0.0
442284_uff_e=591.00_out,-6.6,24.545,21.579
442284_uff_e=591.00_out,-6.5,23.225,21.287
442284_uff_e=591.00_out,-6.4,23.615,21.143
442284_uff_e=591.00_out,-6.4,5.484,2.155
442284_uff_e=591.00_out,-6.4,5.051,2.349
442284_uff_e=591.00_out,-6.3,5.95,2.579
442284_uff_e=591.00_out,-6.3,2.066,1.29
442284_uff_e=591.00_out,-6.3,12.762,9.53
442288_uff_e=562.71_out,-6.5,0.0,0.0
442288_uff_e=562.71_out,-6.3,1.33,1.206
442288_uff_e=562.71_out,-6.2,12.417,10.828
442288_uff_e=562.71_out,-6.2,3.923,2.345
442288_uff_e=562.71_out,-6.2,12.201,10.353
442288_uff_e=562.71_out,-6.2,22.002,20.411
442288_uff_e=562.71_out,-6.0,5.301,2.297
442288_uff_e=562.71_out,-5.9,4.395,1.489
442288_uff_e=562.71_out,-5.8,24.797,22.52
442290_uff_e=1911.54_out,-6.9,0.0,0.0
442290_uff_e=1911.54_out,-6.1,4.631,2.466
442290_uff_e=1911.54_out,-6.0,5.642,2.091
442290_uff_e=1911.54_out,-6.0,5.387,1.837
442290_uff_e=1911.54_out,-6.0,4.828,2.906
442290_uff_e=1911.54_out,-5.9,24.736,22.032
442290_uff_e=1911.54_out,-5.7,11.996,9.226
442290_uff_e=1911.54_out,-5.7,11.926,9.122
442290_uff_e=1911.54_out,-5.6,4.981,2.486
442291_uff_e=2187.78_out,-5.7,0.0,0.0
442291_uff_e=2187.78_out,-5.6,14.38,11.365
442291_uff_e=2187.78_out,-5.6,4.771,2.102
442291_uff_e=2187.78_out,-5.6,5.395,1.763
442291_uff_e=2187.78_out,-5.5,12.954,10.075
442291_uff_e=2187.78_out,-5.5,11.272,8.327
442291_uff_e=2187.78_out,-5.5,12.734,10.157
442291_uff_e=2187.78_out,-5.4,14.147,11.05
442291_uff_e=2187.78_out,-5.4,24.612,22.741
442292_uff_e=2185.56_out,-6.0,0.0,0.0
442292_uff_e=2185.56_out,-5.8,23.63,21.689
442292_uff_e=2185.56_out,-5.8,23.631,21.628
442292_uff_e=2185.56_out,-5.5,24.619,22.638
442292_uff_e=2185.56_out,-5.5,24.263,22.41
442292_uff_e=2185.56_out,-5.4,23.893,22.267
442292_uff_e=2185.56_out,-5.4,24.422,22.716
442292_uff_e=2185.56_out,-5.4,24.277,22.55
442292_uff_e=2185.56_out,-5.3,23.442,21.624
442293_uff_e=634.74_out,-6.8,0.0,0.0
442293_uff_e=634.74_out,-6.6,12.428,11.047
442293_uff_e=634.74_out,-6.5,4.395,2.77
442293_uff_e=634.74_out,-6.2,12.206,10.485
442293_uff_e=634.74_out,-5.9,12.066,10.388
442293_uff_e=634.74_out,-5.9,16.213,14.898
442293_uff_e=634.74_out,-5.9,11.664,10.062
442293_uff_e=634.74_out,-5.9,4.604,2.657
442293_uff_e=634.74_out,-5.8,16.799,15.36
442294_uff_e=590.51_out,-6.3,0.0,0.0
442294_uff_e=590.51_out,-6.3,9.856,8.528
442294_uff_e=590.51_out,-6.1,11.163,8.122
442294_uff_e=590.51_out,-6.0,5.625,1.954
442294_uff_e=590.51_out,-6.0,11.244,9.485
442294_uff_e=590.51_out,-5.9,15.872,14.317
442294_uff_e=590.51_out,-5.9,5.268,1.686
442294_uff_e=590.51_out,-5.9,3.128,2.337
442294_uff_e=590.51_out,-5.9,5.419,2.269
442295_uff_e=579.55_out,-6.3,0.0,0.0
442295_uff_e=579.55_out,-5.9,25.38,23.275
442295_uff_e=579.55_out,-5.9,24.061,22.117
442295_uff_e=579.55_out,-5.7,24.234,22.136
442295_uff_e=579.55_out,-5.7,24.146,22.285
442295_uff_e=579.55_out,-5.6,25.865,23.466
442295_uff_e=579.55_out,-5.6,9.069,5.616
442295_uff_e=579.55_out,-5.5,25.818,22.881
442295_uff_e=579.55_out,-5.5,5.425,2.061
442300_uff_e=452.52_out,-6.6,0.0,0.0
442300_uff_e=452.52_out,-6.6,5.709,2.858
442300_uff_e=452.52_out,-6.0,23.675,21.932
442300_uff_e=452.52_out,-5.9,2.457,1.935
442300_uff_e=452.52_out,-5.9,5.537,2.909
442300_uff_e=452.52_out,-5.9,4.936,2.419
442300_uff_e=452.52_out,-5.9,4.761,2.69
442300_uff_e=452.52_out,-5.8,23.323,21.818
442300_uff_e=452.52_out,-5.7,4.52,2.215
442303_uff_e=1949.54_out,-6.9,0.0,0.0
442303_uff_e=1949.54_out,-6.6,4.097,2.743
442303_uff_e=1949.54_out,-6.1,11.55,10.201
442303_uff_e=1949.54_out,-6.1,10.74,9.174
442303_uff_e=1949.54_out,-6.0,21.773,20.174
442303_uff_e=1949.54_out,-6.0,4.557,2.645
442303_uff_e=1949.54_out,-6.0,24.282,21.74
442303_uff_e=1949.54_out,-5.9,10.684,9.264
442303_uff_e=1949.54_out,-5.8,11.978,10.281
442304_uff_e=498.64_out,-6.4,0.0,0.0
442304_uff_e=498.64_out,-5.9,32.51,30.574
442304_uff_e=498.64_out,-5.8,24.567,21.748
442304_uff_e=498.64_out,-5.8,24.479,22.526
442304_uff_e=498.64_out,-5.7,24.04,21.861
442304_uff_e=498.64_out,-5.7,23.949,22.212
442304_uff_e=498.64_out,-5.6,26.211,23.398
442304_uff_e=498.64_out,-5.5,27.233,25.015
442304_uff_e=498.64_out,-5.4,9.85,6.052
442306_uff_e=673.51_out,-6.2,0.0,0.0
442306_uff_e=673.51_out,-5.9,13.217,11.456
442306_uff_e=673.51_out,-5.9,5.267,2.16
442306_uff_e=673.51_out,-5.7,24.141,22.979
442306_uff_e=673.51_out,-5.7,11.517,9.733
442306_uff_e=673.51_out,-5.6,32.195,30.437
442306_uff_e=673.51_out,-5.6,13.144,11.538
442306_uff_e=673.51_out,-5.5,23.799,20.095
442306_uff_e=673.51_out,-5.5,11.657,9.994
442311_uff_e=3327.46_out,-5.8,0.0,0.0
442311_uff_e=3327.46_out,-5.8,11.913,8.655
442311_uff_e=3327.46_out,-5.7,26.126,23.474
442311_uff_e=3327.46_out,-5.7,26.882,24.104
442311_uff_e=3327.46_out,-5.6,6.204,2.719
442311_uff_e=3327.46_out,-5.6,24.865,22.187
442311_uff_e=3327.46_out,-5.6,25.333,23.196
442311_uff_e=3327.46_out,-5.6,23.372,20.403
442311_uff_e=3327.46_out,-5.5,11.756,8.916
442313_uff_e=296.46_out,-5.5,0.0,0.0
442313_uff_e=296.46_out,-5.5,5.16,2.786
442313_uff_e=296.46_out,-5.4,23.222,21.763
442313_uff_e=296.46_out,-5.4,23.888,22.052
442313_uff_e=296.46_out,-5.4,23.242,21.811
442313_uff_e=296.46_out,-5.2,17.103,13.66
442313_uff_e=296.46_out,-5.2,5.777,3.159
442313_uff_e=296.46_out,-5.1,24.092,22.0
442313_uff_e=296.46_out,-5.1,25.283,22.911
442315_uff_e=377.11_out,-5.7,0.0,0.0
442315_uff_e=377.11_out,-5.5,18.216,16.859
442315_uff_e=377.11_out,-5.4,13.852,11.41
442315_uff_e=377.11_out,-5.2,4.846,2.615
442315_uff_e=377.11_out,-5.1,23.112,21.561
442315_uff_e=377.11_out,-5.1,23.063,21.794
442315_uff_e=377.11_out,-5.1,11.845,9.066
442315_uff_e=377.11_out,-5.0,11.293,9.136
442315_uff_e=377.11_out,-5.0,11.393,8.907
442316_uff_e=534.32_out,-7.1,0.0,0.0
442316_uff_e=534.32_out,-7.0,4.782,2.492
442316_uff_e=534.32_out,-6.6,4.193,2.015
442316_uff_e=534.32_out,-6.5,23.303,21.315
442316_uff_e=534.32_out,-6.1,23.843,22.234
442316_uff_e=534.32_out,-6.1,15.483,11.833
442316_uff_e=534.32_out,-6.0,25.335,23.853
442316_uff_e=534.32_out,-5.9,4.081,2.834
442316_uff_e=534.32_out,-5.9,5.609,1.658
442317_uff_e=506.26_out,-7.7,0.0,0.0
442317_uff_e=506.26_out,-7.5,21.078,19.508
442317_uff_e=506.26_out,-7.5,22.654,19.188
442317_uff_e=506.26_out,-7.5,24.572,23.063
442317_uff_e=506.26_out,-7.3,7.345,1.05
442317_uff_e=506.26_out,-7.3,24.724,23.037
442317_uff_e=506.26_out,-7.3,7.772,2.014
442317_uff_e=506.26_out,-7.2,4.376,2.359
442317_uff_e=506.26_out,-6.9,27.204,25.823
442318_uff_e=286.74_out,-5.6,0.0,0.0
442318_uff_e=286.74_out,-5.2,24.77,22.467
442318_uff_e=286.74_out,-5.2,24.394,22.539
442318_uff_e=286.74_out,-5.2,23.891,21.812
442318_uff_e=286.74_out,-5.1,25.038,23.122
442318_uff_e=286.74_out,-5.1,18.596,14.711
442318_uff_e=286.74_out,-5.0,23.945,21.959
442318_uff_e=286.74_out,-5.0,26.442,22.813
442318_uff_e=286.74_out,-5.0,24.971,22.632
442319_uff_e=566.72_out,-6.7,0.0,0.0
442319_uff_e=566.72_out,-6.7,23.565,21.774
442319_uff_e=566.72_out,-6.6,8.651,3.805
442319_uff_e=566.72_out,-6.6,24.186,22.376
442319_uff_e=566.72_out,-6.6,25.519,23.388
442319_uff_e=566.72_out,-6.5,8.13,3.858
442319_uff_e=566.72_out,-6.4,22.821,19.471
442319_uff_e=566.72_out,-6.4,24.315,22.796
442319_uff_e=566.72_out,-6.4,8.296,3.74
442320_uff_e=675.13_out,-7.1,0.0,0.0
442320_uff_e=675.13_out,-7.1,11.337,7.828
442320_uff_e=675.13_out,-7.1,25.205,22.605
442320_uff_e=675.13_out,-7.0,25.633,22.335
442320_uff_e=675.13_out,-7.0,25.092,21.842
442320_uff_e=675.13_out,-6.9,12.606,9.117
442320_uff_e=675.13_out,-6.9,25.018,22.464
442320_uff_e=675.13_out,-6.9,14.946,10.391
442320_uff_e=675.13_out,-6.9,25.419,22.498
442321_uff_e=971.56_out,-7.7,0.0,0.0
442321_uff_e=971.56_out,-7.6,20.471,18.805
442321_uff_e=971.56_out,-7.6,27.57,24.285
442321_uff_e=971.56_out,-7.6,19.595,18.074
442321_uff_e=971.56_out,-7.5,7.063,4.525
442321_uff_e=971.56_out,-7.4,6.964,2.872
442321_uff_e=971.56_out,-7.3,27.381,23.528
442321_uff_e=971.56_out,-7.1,33.999,30.158
442321_uff_e=971.56_out,-7.1,28.927,24.854
442322_uff_e=395.95_out,-6.5,0.0,0.0
442322_uff_e=395.95_out,-6.2,23.501,21.572
442322_uff_e=395.95_out,-6.2,4.406,1.908
442322_uff_e=395.95_out,-6.2,5.752,2.245
442322_uff_e=395.95_out,-6.0,24.475,22.297
442322_uff_e=395.95_out,-5.9,13.501,10.921
442322_uff_e=395.95_out,-5.9,11.243,8.639
442322_uff_e=395.95_out,-5.8,12.404,9.691
442322_uff_e=395.95_out,-5.8,5.581,2.519
442324_uff_e=397.40_out,-6.4,0.0,0.0
442324_uff_e=397.40_out,-6.1,23.072,21.768
442324_uff_e=397.40_out,-6.0,24.245,22.588
442324_uff_e=397.40_out,-5.9,3.526,2.093
442324_uff_e=397.40_out,-5.9,24.557,23.078
442324_uff_e=397.40_out,-5.8,15.241,12.002
442324_uff_e=397.40_out,-5.8,24.707,23.359
442324_uff_e=397.40_out,-5.8,5.649,1.831
442324_uff_e=397.40_out,-5.7,11.35,8.683
442327_uff_e=1970.76_out,-6.5,0.0,0.0
442327_uff_e=1970.76_out,-6.0,6.427,2.941
442327_uff_e=1970.76_out,-5.9,25.115,23.35
442327_uff_e=1970.76_out,-5.8,7.46,3.108
442327_uff_e=1970.76_out,-5.7,17.547,14.048
442327_uff_e=1970.76_out,-5.7,28.14,25.799
442327_uff_e=1970.76_out,-5.7,25.364,23.443
442327_uff_e=1970.76_out,-5.6,6.974,2.951
442327_uff_e=1970.76_out,-5.6,23.256,20.464
442328_uff_e=407.86_out,-7.4,0.0,0.0
442328_uff_e=407.86_out,-7.1,20.603,19.379
